"row_id","CERF.A1","CERF.C2","Ratios.ratio_pronouns","Ratios.ratio_coconjunctions","TTR.ttr","author"
-1.79946929290661,-0.261907210991433,-0.450509813603629,-1.18440149648832,-1.06296840557416,0.533394405046135,"human"
-1.7872176725186,0.700205069073643,0.254841292973877,-0.272721305216327,0.685638698036955,-0.2672087542009,"davinci"
-1.72245910761055,0.261775996065207,-0.11566372725056,0.966501918114106,0.129994196118511,-1.18344078046711,"GPT"
-1.71370795019055,0.902139404722124,-0.450509813603629,2.33712682128142,-0.348570371796198,-0.00890539174809674,"human"
-1.69620563535054,0.37225919548139,-0.450509813603629,-0.174644848968942,-0.35295144776991,-1.20933883210347,"GPT"
-1.6506996167665,-0.0487877395134447,0.671639674133313,-0.174122749793351,0.199815166513361,-0.146932084770142,"GPT"
-1.6454489223145,-0.31350529588172,0.53698173560488,-0.682700700028213,0.761440782390204,-0.149952003935651,"human"
-1.63144707044249,-0.694779152325039,1.99597825875979,-0.168353981853108,-1.43773458722817,0.87660613535977,"bloomz"
-1.62794660747448,0.377814554137179,-0.450509813603629,-0.384282170727242,0.143570495917508,0.264564834805376,"dolly"
-1.57368943147044,-1.98778128751516,-0.312381545021564,-1.28795685679595,-0.698183219899461,-0.745744726134157,"human"
-1.54918619069442,0.592492343142088,1.58473775837323,-0.507971704693701,-0.976996402876778,-0.615013926900927,"dolly"
-1.54043503327442,0.363369896271129,-0.450509813603629,0.0516449102046519,-0.724290819190535,-1.09739698049494,"davinci"
-1.53693457030641,1.73331707993081,-0.450509813603629,2.30954086180963,0.845406168135328,-0.776202140563592,"davinci"
-1.5211824869504,-0.770105499355572,-0.450509813603629,0.362979907379195,-0.581689730186902,2.11389066271002,"bloomz"
-1.50017970914239,-2.74790927752061,-0.450509813603629,-1.27379413840093,-1.52970845430909,1.69180435047293,"bloomz"
-1.48967832023838,0.941432764619068,-0.450509813603629,-0.945648065819251,-0.605038147928693,-2.02617390497452,"dolly"
-1.45817415352635,0.739417899368178,2.7071666518887,-0.486918166997283,-0.775092457148078,-1.02951867753723,"cohere"
-1.45292345907435,-0.667999042364244,1.32439329771886,-0.915955124378355,-1.18653995736278,0.103057311396272,"human"
-1.44767276462235,-0.540646607221494,-0.450509813603629,0.190430182487498,0.554277982642626,-0.0854633503633137,"davinci"
-1.43367091275034,-1.72174486911031,-0.450509813603629,-0.897462152077447,-0.512617327700766,0.584905974529225,"human"
-1.42666998681433,0.212856327060149,-0.294977066735165,-0.676440728775102,0.642374779635075,-0.997186454128087,"davinci"
-1.42491975533033,0.31427462206021,-0.172271928324592,0.623505564076686,-0.655103826543593,-1.15349806921136,"GPT"
-1.39691605158631,-0.857663542068736,2.7071666518887,-0.887824969329087,-0.826848116475715,1.41239310994345,"bloomz"
-1.3846644311983,0.622149681640289,-0.450509813603629,1.06370453721395,-0.494133163655181,-1.20422182738464,"davinci"
-1.37941373674629,1.01845040198737,-0.450509813603629,-1.23476354827007,-0.327775687244915,-0.870875667526852,"dolly"
-1.37241281081029,0.571333738721121,-0.262318423421828,1.42577125186457,-0.0591719213466082,-1.62613132196521,"human"
-1.34090864409827,-0.799839583709724,-0.450509813603629,-1.4401352358041,-0.467362995037437,0.470769817920362,"davinci"
-1.32865702371026,0.652245664357131,-0.450509813603629,0.881561783269933,-0.0843684322867339,-1.02406293641427,"dolly"
-1.26214822731821,-0.254991300017074,-0.450509813603629,0.284406895880608,-1.58637922089431,2.05871442281137,"bloomz"
-1.23764498654219,0.881813987931364,-0.450509813603629,-0.985751181126946,-0.300943836210999,0.31737253977124,"cohere"
-1.23414452357418,0.213394241121065,0.460765944894156,-0.787100865765575,0.461080733152159,0.0329816400010105,"davinci"
-1.23239429209018,0.78221403996067,0.271724697120679,0.736882125877227,0.113923455693791,-1.70861039506639,"human"
-1.22189290318617,-1.08864587416887,1.253842755637,-0.439791705133776,0.0523125866725838,0.123314511236936,"GPT"
-1.20439058834616,0.832115292718381,-0.215324903644906,-0.473233367494611,0.301055573585895,-0.56272553060596,"human"
-1.19738966241016,-0.272561368515759,-0.450509813603629,-0.124149517458994,1.52971873870879,-0.00652800230996579,"GPT"
-1.14313248640611,-0.299871147829427,-0.12951669772616,-0.59013402765303,-1.42460718425498,-0.0427458322645612,"human"
-1.1221297085981,0.0556525004226852,-0.450509813603629,-0.427047169173092,-0.533123197188838,-0.348374402210889,"GPT"
-1.1186292456301,1.05827942659593,0.11760770947658,2.28623293883348,-0.263157493928531,-0.428840269996846,"dolly"
-1.03986882885004,-0.546739453555714,-0.450509813603629,-0.811932155185746,-0.348570371796198,2.25912413222777,"bloomz"
-1.03111767143003,0.441429957464854,2.42314284282326,-0.140430690227495,-0.317157124920856,-0.146649593204219,"cohere"
-1.02761720846203,1.20873829743911,0.31444842874099,-0.223997609623108,0.407078992016188,-0.364123536911637,"davinci"
-0.992612578782001,-0.286897477537451,-0.450509813603629,-0.372063599742713,-0.559487886530643,0.30081476905291,"GPT"
-0.980360958393991,0.945330915402496,-0.450509813603629,1.43700364543721,-0.203823057762753,-0.899316982642328,"davinci"
-0.971609800973985,-0.302667197461318,-0.450509813603629,0.676289790729846,1.3247085784304,-0.265546769375903,"dolly"
-0.917352624969944,-0.00978032593144259,-0.450509813603629,0.967427191914152,0.233635491316097,-0.697244422101607,"GPT"
-0.863095448965902,-0.644019618060532,-0.450509813603629,0.224691407141673,0.0648279570833162,-0.127086240506989,"dolly"
