"CERF.A1","CERF.A2","CERF.B1","CERF.B2","CERF.C1","CERF.C2","Dependency trees.longest_distance","Dependency trees.average_distance_all","freq.ratio_in_first_10","freq.ratio_in_first_100","freq.ratio_in_first_1000","freq.ratio_in_further","lengths.avg_sentence_length_without_spaces","lengths.avg_word_length_with_spaces","lengths.avg_words_per_sentence","Ratios.ratio_adverbs","Ratios.ratio_pronouns","Ratios.ratio_determiners","Ratios.ratio_conjunctions","Ratios.ratio_subconjunctions","Ratios.ratio_coconjunctions","relfreq func.ADP","relfreq func.AUX","relfreq func.DET","relfreq func.PART","relfreq func.PRON","relfreq func.OVERALL","relfreq func.INTJ","sentiment.sentiment","sentiment.formality","TTR.ttr","author"
-0.777082579458095,0.75898830427852,-0.173181728471677,-0.121146638973297,0.248372730327136,-0.365747649648498,0.155785127171862,-1.72793249845716,-1.61596072294537,-1.12020078401748,-0.849470364734284,0.786932820288405,-2.1566643153918,0.138467602907543,-1.85602998074609,-0.0625258219230605,1.03869435982579,0.840797389825994,0.284439306153286,1.31243064055145,-0.447389452628388,-0.895984910728074,-0.656378495468312,0.643678902233806,-0.523519302681366,0.972773656052738,-0.51615222994583,NA,3.1366019943232,0.112402386877,0.577086511728331,"GPT"
0.340115946349614,0.523067224601661,1.4226255269878,-0.576327629025413,0.985660866859097,-0.85320158640784,-1.09049589020303,-0.57722214112271,1.6241828335308,0.188227228665639,-0.363440597933334,-0.600799895899635,-0.840881941497274,-1.14533455539842,-0.208607090821405,0.471725439468474,0.17285392044401,1.96564573601476,-0.449256003355413,-1.03738131189628,0.061201969086228,-0.0380618306796022,-0.537242915941723,1.90065405089756,-0.845198794053026,0.12944263522253,0.138573081071586,NA,1.84866765587205,-0.0962155617043844,1.14590545221607,"GPT"
-1.1311645961744,2.68079975511605,0.245741594060887,0.24832940266674,-1.67836159276291,-0.189527791215713,-0.467355381515586,0.602859026733389,0.135811774337585,-1.4503812636451,-1.13181067822963,0.621428884191424,1.26461183969927,1.46748097654692,0.340140927253687,-0.186081590484444,-0.529694028222436,-0.869784516545091,-0.520183853487301,-0.125309636322587,-0.599692288113001,0.607993274673732,-1.38089909550624,-0.662822848004285,0.0824939506587704,-0.461822304743002,-1.47504169306964,NA,-1.27917288036644,-0.408246604258441,1.41540812017013,"GPT"
1.54123996574733,0.812676966742285,-1.33567395603639,-1.69305523126556,-1.74771899434782,-0.85320158640784,0.77892563585931,0.997820399569079,-1.27811745585208,0.547387642497327,0.865442886766427,-1.1569604616215,0.824767469746976,-0.465477458549074,0.884763020380844,0.0561216299130446,-0.158724247599197,-1.14405705345168,0.659734553691429,0.654701812374719,0.451566242864115,-0.749379754500924,0.993321455581599,-1.14113375661103,0.307337783082565,-0.12985075782109,-0.135020636956577,NA,0.560733317420907,-2.30608264806522,-0.27398630316725,"Llama"
1.25243526503822,0.792726320010483,-0.699243373061456,-1.45033516999777,-1.95037115207195,-0.85320158640784,0.77892563585931,1.50596477359843,-0.461827895543861,0.336315478010907,0.469466914540716,-0.56347760618284,0.764070075947399,-0.32957143055758,0.767174159364751,-0.57100432312456,-0.592945774469403,-0.465036505568534,0.336980928589661,0.145171534116458,0.34860087418816,-0.305687570217424,0.133363775687285,-0.207786844984721,0.228462674813926,-0.525295079384841,-0.460970379145537,NA,1.66467703609332,-2.027483812718,-0.16749254212461,"Llama"
1.98670268986884,-1.24094585469292,-0.776400862740736,-1.56887735781512,0.0124659965800526,-0.85320158640784,-0.467355381515586,0.312900285146138,0.832422369566359,2.02773137570364,1.96173481415411,-1.72674109052832,0.139614419880536,-2.0288745710306,1.13707919988905,0.646599910070014,0.920619858031104,0.27388322248615,1.20455028946793,1.33404897868374,0.73803326617317,0.0602001587970198,1.30422846855967,-0.552719399281401,0.652361301374982,0.629319233944556,1.7010847453021,NA,0.560733317420907,-2.11279183006535,-1.07341175849353,"Llama"
2.10953686955254,0.0808147807323263,-1.03126238278107,-1.57413869922417,-0.691069370771988,-0.85320158640784,-0.467355381515586,0.422765990143218,-0.400996166088982,2.07858306734587,2.20280069126662,-1.56301867461574,0.430894659269591,-1.98654995676582,1.33196004699552,1.25872881418969,1.02232675169369,0.44214603533155,1.22333208753856,1.79540228163118,0.474953596997504,-0.372039175005389,1.53360835153388,-0.312455911698899,1.00822956354854,0.753175173063482,1.95946474368095,NA,1.48068641631458,-2.67646382334832,-1.44135567035228,"Llama"
0.309741765307397,0.726145811182411,-1.02984930669317,0.531699639588966,-0.303803717014259,-0.219176448732886,0.155785127171862,-0.274023397113285,-1.97182305181558,-0.0418327649356734,-0.355115516103694,0.00269731167763694,-0.81605782695214,0.0109115514709778,-0.700872619092033,1.19447965419617,0.752818352916731,1.30928991731989,-1.41219489501439,-1.0794453111567,-1.16728179198156,-1.0780463773142,1.1133712332189,1.22758323897446,-0.203542738068524,0.717980248243596,1.27916189425726,NA,0.376742697642172,-0.07317743147745,-0.281250160021161,"Mistral"
-0.54216293168981,-0.791717426348121,-1.50600915771512,-0.38890830604422,0.722337841412879,-0.85320158640784,-1.09049589020303,-1.42013638118004,-0.0520733414006404,-0.364633542504568,-0.0165712761736609,-0.441792996307765,-0.84272311623336,0.446922978848943,-0.904632690733582,-0.0606545012741178,-1.26972376408956,0.329066187989212,-0.521683761429158,-0.526668792457943,-0.351487599306398,0.76800650614432,-0.174202223134898,0.679377836607113,-1.51205568434558,-1.23228329940108,-0.749192661215703,NA,-1.64715411992391,-0.303353950366799,0.469499711900832,"Mistral"
-0.0870563159785974,-0.496838697567008,-0.221549282196746,0.406098673606219,0.66761536009584,-0.0295350013033243,0.77892563585931,1.48922752084072,0.910190162492586,0.926119942767429,0.507026216563924,0.656404235072878,0.891111132737215,0.258885396097191,0.590790867840617,-0.36772574429468,-0.621144857370243,0.269084703746756,0.409959058189701,0.245947583102618,0.380879096642114,1.41346050982086,0.342084549348695,0.614878118476434,-1.97599852699332,-0.551038620516981,0.43870654281154,NA,-1.09518226058771,0.385680428773152,-1.33872412415123,"Mistral"
-0.256364588198869,1.7731692354324,-0.504941218496095,-1.05589657043295,-0.18351885575373,-0.132493324441387,-1.09049589020303,-2.09511496217871,-0.981108020866059,-0.763922028758702,-0.43703471620502,0.776828532441826,-2.26404425624986,-0.249812230121521,-1.79635142346348,0.51260518584286,0.293941018291921,0.26036012422058,-0.583419972315997,0.154638375081825,-0.856574369189693,0.188235495591818,-0.472720650378321,0.454393518901451,-1.14706456471934,0.361851041864961,-0.329424497361939,NA,0.00876145808470164,-0.50379313879934,1.23772222226617,"GPT"
-0.0637133882341856,-1.45113019474682,0.938548771930806,-1.01442152804886,-0.10429093672518,3.07235830855837,-0.467355381515586,-2.29381792126751,-0.975390514012223,0.227710113733777,-0.163145058353207,-1.13425673256392,-1.22646269280672,-0.121326416372632,-0.984932442866694,0.606763640705185,1.25597772362126,0.5673710037633,-0.152730730563793,-1.4872188809927,0.727946616380766,-0.74094663040407,1.07875086004854,-0.426488616543456,-0.527246132786934,0.881398845109983,0.638128602383699,NA,-0.359219781472769,-0.108996313037354,0.987024291016851,"Mistral"
